id,cacheDate,name,owner,salePrice,studFee,age,gender,breed,imperfectTraitsScore,totalTraitDeviancy,scoreBodyType,scoreBodySize,scoreHeadShape,scoreEars,scoreNoseLength,scoreEyeShape,scoreEyeColor,scoreCoat,scoreColor,scoreTail,scoreLegs,bodyType,bodySize,headShape,earSize,earCurl,noseLength,eyeShape,eyeColor,eyeDepth,tail,legs,coatLength,coatTexture,coatBaseColor,coatBicolor,coatTabbyPattern,coatAlbino,coatGhostMarking,coatRufused,coatGolden,coatSilver,coatSmoke,showPoints,ageOfMostRecentOffspring,ableToGetPregnant,fullness,health,coatCondition,activeness,attitude,mood
2006812,2022-12-28,#C4T Solar,Love Shines Sales and Other Projects (#178998),0,1,50,male,mixed breed,6,34.0,3.0,-10.0,0.0,-6.5,-7.5,-4.0,3,0,0,0,0,15.0,7.0,12.0,9.5,curled,11.5,14.0,bronze/pale blue odd-eyed,pale,normal,normal,shorthair,,red,harlequin,ticked tabby,,False,False,False,False,False,0,0,,74.99,95.99,0.00,70.00,89.66,50.00
2007758,2022-12-28,Stray Khensu of Esja,Pine's Cattery  (#174666),0,25,56,male,mixed breed,7,34.0,-2.5,-5.0,-4.5,-6.5,-2.0,-10.5,3,0,0,0,0,9.5,12.0,7.5,8.5,straight,17.0,7.5,green,medium,normal,normal,shorthair,,black,harlequin,mackerel tabby,,False,False,False,False,False,0,0,,84.99,90.99,56.60,35.00,16.04,50.00
2014125,2022-12-28,#2014125,Marblecat1000 (#208881),100,0,16,male,mixed breed,7,34.0,-4.0,-5.5,0.0,-3.5,-9.0,-8.0,2,2,0,0,0,8.0,11.5,12.0,11.5,straight,10.0,10.0,aqua,deep,normal,normal,longhair,,black,bicolor,classic tabby,,False,False,False,False,False,0,0,,94.99,99.99,0.00,50.00,99.00,50.00
2009001,2022-12-28,#Rain's Thunder (CH),Pine's Cattery  (#174666),0,25,40,male,mixed breed,8,34.0,-2.0,-1.0,-3.0,-6.5,-7.0,-10.5,2,2,0,0,0,10.0,16.0,9.0,8.5,straight,12.0,7.5,blue,deep,normal,normal,longhair,,blue,bicolor,spotted tabby,point,True,False,False,False,False,0,0,,84.99,90.24,0.00,13.00,89.93,50.00
2010122,2022-12-28,Joshykins 23113 Prince Mastercat,Joshysmum  (#164474),0,50,36,male,Selkirk Rex,8,34.0,-3.0,-3.5,-3.5,-4.0,-7.5,-8.5,2,2,0,0,0,9.0,13.5,8.5,11.0,straight,11.5,9.5,aqua,deep,normal,normal,longhair,rex III,red,,classic tabby,,False,False,False,False,False,0,0,,99.99,99.99,96.99,31.00,99.98,50.00
2006973,2022-12-28,Joshykins 9111 Quantum Cloud 6ex,Joshysmum  (#164474),0,50,50,male,Selkirk Rex,8,34.0,-3.0,-3.5,-3.5,-3.5,-7.5,-9.0,2,2,0,0,0,9.0,13.5,8.5,11.5,straight,11.5,9.0,grey-green,deep,normal,normal,longhair,rex III,cream,,spotted tabby,,False,False,False,False,False,0,0,,99.99,99.99,95.19,43.00,99.98,50.00
2004869,2022-12-28,Joshykins 3102 Nord Quo Vadis 6ex,Joshysmum  (#164474),0,50,57,male,Selkirk Rex,8,34.0,-3.0,-3.5,-3.5,-3.5,-7.5,-9.0,2,2,0,0,0,9.0,13.5,8.5,11.5,straight,11.5,9.0,grey-green,deep,normal,normal,longhair,rex III,red,,,,False,False,False,False,False,0,0,,99.99,99.99,81.19,31.00,99.90,50.00
2003778,2022-12-28,Crimson Soul's Avis 4,"Crimson Soul , Now and Forever (#57026)",0,100,63,male,Liebee,8,34.0,-2.0,-6.5,-2.5,-4.5,-6.0,-8.5,2,2,0,0,0,10.0,10.5,9.5,10.5,straight,13.0,9.5,yellow-green,deep,normal,normal,shorthair,rex III,fawn,van,mackerel tabby,,False,True,True,False,False,0,0,,94.99,92.99,79.90,9.00,93.84,50.00
2002281,2022-12-28,#Benson Grey's Icy Blue 5x,Benson Grey Cattery - American Shorthair/Longhair (#166496),1000,0,70,male,American Longhair,8,34.0,-3.0,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,9.0,13.5,8.5,10.5,straight,12.5,9.0,aqua,deep,normal,normal,longhair,,blue,harlequin,,,False,False,False,False,False,0,0,,94.99,2.99,41.99,23.50,71.81,64.00
2013665,2022-12-28,#2013665,Roo's Floating Cattery - Manx & Cymric (#27925),0,0,19,male,Cymric,9,34.0,-3.5,-3.5,-4.5,-2.0,-6.5,-9.0,2,2,0,1,0,8.5,13.5,7.5,13.0,straight,12.5,9.0,hazel,deep,short (bobtail),normal,longhair,,red,,classic tabby,,False,True,True,False,False,0,0,,89.99,97.03,0.00,37.00,92.97,50.00
2007462,2022-12-28,#2007462,Roo's Floating Cattery - Manx & Cymric (#27925),0,0,47,male,Cymric,9,34.0,-3.5,-3.5,-4.5,-2.0,-6.5,-9.0,2,2,0,1,0,8.5,13.5,7.5,13.0,straight,12.5,9.0,hazel,deep,short (bobtail),normal,longhair,,red,,classic tabby,,False,True,True,False,False,0,0,,89.99,98.62,0.00,39.00,87.93,50.00
2014597,2022-12-28,"# [9 Ch, 3, 4] Avalonmoon",Kittystix2 (#268834),0,0,15,male,Chumbles,7,34.5,-1.0,-3.0,-5.0,-7.0,-7.0,-9.5,2,0,0,0,0,11.0,14.0,7.0,8.0,straight,12.0,8.5,aqua,deep,normal,normal,shorthair,,red,,classic tabby,,False,True,True,False,False,0,0,,99.99,94.24,99.99,0.00,99.99,50.00
2002489,2022-12-28,Faeline II,Love Shines Sales and Other Projects (#178998),0,1,69,male,mixed breed,7,34.5,3.0,-10.5,-3.5,-3.5,-9.0,-2.0,3,0,0,0,0,15.0,6.5,8.5,11.5,straight,10.0,16.0,hazel,pale,normal,normal,shorthair,,sable,bicolor,mackerel tabby,,False,False,False,True,False,0,0,,74.99,99.99,45.99,81.60,92.80,50.00
2007210,2022-12-28,GN's [6] Zerox Vivid Urbane,Kittystix2 (#268834),0,50,49,male,Chumbles,7,34.5,-1.0,-3.0,-5.5,-7.0,-7.0,-9.0,2,0,0,0,0,11.0,14.0,6.5,8.0,straight,12.0,9.0,aqua,deep,normal,normal,shorthair,,blue,bicolor,classic tabby,,False,False,False,False,False,0,0,,94.99,97.99,96.99,11.00,99.99,50.00
2006321,2022-12-28,#2006321 Oriental Stage Dragon/Stage Dragon,katiegoesmew - Weird Ones (#123803),50,100,51,male,mixed breed,7,34.5,-1.5,-9.5,-4.0,-3.5,-9.0,-5.0,2,0,0,0,0,10.5,7.5,8.0,11.5,straight,10.0,13.0,bronze,deep,normal,normal,shorthair,,black,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,99.99,99.99,0.00,92.00,95.66,50.00
2016331,2022-12-28,Stray Divine of Esja,Esja (#39588),500,100,36,male,mixed breed,7,34.5,-3.0,-8.5,2.0,-4.0,-6.5,-7.5,3,0,0,0,0,9.0,8.5,14.0,11.0,straight,12.5,10.5,grey-brown,medium,normal,normal,shorthair,,black,harlequin,ticked tabby,,False,False,False,False,False,0,0,,99.99,99.99,96.99,58.00,16.33,50.00
2010193,2022-12-28,GN's [6] Animal Heather Boris,Goldnyght (#41517),900,0,36,male,Chumbles,7,34.5,-1.0,-3.0,-5.5,-7.0,-7.0,-9.0,2,0,0,0,0,11.0,14.0,6.5,8.0,straight,12.0,9.0,grey-green,deep,normal,normal,shorthair,,red,bicolor,,,False,False,False,False,True,0,0,,94.99,92.62,57.40,9.20,99.99,50.00
2004482,2022-12-28,[R] Quigley,Ray of Sun | Iomaeras (#145259),0,0,58,male,Iomaera,8,34.5,1.0,-8.0,-2.0,-5.5,-6.5,-6.5,3,2,0,0,0,13.0,9.0,10.0,9.5,straight,12.5,11.5,aqua,medium,normal,normal,longhair,,fawn,,mackerel tabby,mink,False,True,True,False,False,0,0,,99.99,99.99,0.00,38.00,86.91,51.00
2016668,2022-12-28,﴾Chant﴿ Old Star's Cloudeye {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,15,male,mixed breed,8,34.5,-3.0,-8.0,3.5,2.0,-9.0,-4.0,3,2,0,0,0,9.0,9.0,15.5,17.0,straight,10.0,14.0,blue,medium,normal,normal,shorthair,rex III,blue,bicolor,spotted tabby,point,False,False,False,False,False,0,0,,99.99,99.99,63.00,11.00,26.96,47.00
2016667,2022-12-28,﴾Chant﴿ Solitude Daniel {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,34,male,mixed breed,8,34.5,2.5,-9.0,-3.0,-6.0,-8.5,-1.5,2,2,0,0,0,14.5,8.0,9.0,9.0,straight,10.5,16.5,grey-brown,deep,normal,normal,shorthair,wirehair,black,mitted,spotted tabby,,False,False,False,True,False,0,0,,99.99,99.99,52.00,49.00,31.96,51.00
2014948,2022-12-28,#Old Yannik Quasimo -stray,Mezzmeric's Feline Fiasco (#26989),1,0,38,male,mixed breed,8,34.5,4.0,-7.0,0.0,-5.5,-7.5,-5.5,3,0,0,1,1,16.0,10.0,12.0,9.5,straight,11.5,12.5,grey-green,medium,none (tailless),short (Munchkin),shorthair,,red,bicolor,spotted tabby,,False,False,False,False,False,0,0,,99.99,99.99,59.00,52.00,13.40,50.00
2013045,2022-12-28,Joshrex David VW,Carolw  (#166418),0,50,22,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,grey-green,deep,normal,normal,longhair,rex III,lilac,bicolor,,,False,False,False,False,False,210,0,,99.99,99.99,96.99,0.00,99.98,50.00
2010106,2022-12-28,Joshrex Blaze YU,Carolw  (#166418),1500,50,36,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,blue,bicolor,,point,False,False,False,False,False,150,0,,99.99,99.99,98.39,0.00,99.99,50.00
2010102,2022-12-28,Joshrex Barnaby TT,Carolw  (#166418),0,50,36,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,natural,,,mink,False,False,False,False,False,110,0,,99.99,99.99,98.59,0.00,99.99,50.00
2010107,2022-12-28,Joshrex Bruce YU,Carolw  (#166418),0,50,36,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,seal,bicolor,,point,False,False,False,False,False,140,0,,99.99,99.99,98.59,0.00,99.99,50.00
2010104,2022-12-28,Joshrex Butch TT,Carolw  (#166418),0,50,36,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,red,,,mink,False,False,False,False,False,140,0,,99.99,99.99,95.99,0.00,99.98,50.00
2010097,2022-12-28,Joshrex Bruce TU,Carolw  (#166418),0,50,36,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,red,,,point,False,False,False,False,False,80,0,,99.99,99.99,95.99,0.00,99.98,50.00
2013938,2022-12-28,Crimson Soul's  Anthony 5,"Crimson Soul , Now and Forever (#57026)",0,100,17,male,Liebee,8,34.5,-1.5,-6.5,-2.5,-5.0,-6.5,-8.5,2,2,0,0,0,10.5,10.5,9.5,10.0,straight,12.5,9.5,yellow-green,deep,normal,normal,longhair,rex III,cinnamon,bicolor,classic tabby,,False,False,False,True,False,0,0,,94.99,94.99,86.79,3.00,97.75,50.00
2013050,2022-12-28,Champion Joshrex Danny Boy VY,Carolw  (#166418),0,100,22,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,grey-green,deep,normal,normal,longhair,rex III,blue,bicolor,,,False,False,False,False,False,310,0,,99.99,99.99,96.99,0.00,99.98,50.00
2013043,2022-12-28,Champion Joshrex Druid XV,Carolw  (#166418),0,100,22,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,aqua,deep,normal,normal,longhair,rex III,lilac,bicolor,,,False,False,False,False,False,280,0,,99.99,99.99,96.79,0.00,99.98,50.00
2013040,2022-12-28,Champion Joshrex Dave XV,Carolw  (#166418),0,100,22,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,grey-green,deep,normal,normal,longhair,rex III,lilac,,,,False,False,False,False,False,300,0,,99.99,99.99,96.99,0.00,99.98,50.00
2011460,2022-12-28,Champion Joshrex Crispin VU,Carolw  (#166418),0,100,29,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,grey-green,deep,normal,normal,longhair,rex III,chocolate,bicolor,,,False,False,False,False,False,410,0,,99.99,99.99,95.59,0.00,99.99,50.00
2011458,2022-12-28,Champion Joshrex Christian WV,Carolw  (#166418),0,100,29,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,aqua,deep,normal,normal,longhair,rex III,cream,,,,False,False,False,False,False,290,0,,99.99,99.99,95.19,0.00,99.97,50.00
2007725,2022-12-28,Crimson Soul's  Ali 5,"Crimson Soul , Now and Forever (#57026)",0,100,45,male,Liebee,8,34.5,-2.0,-6.5,-2.5,-5.0,-6.0,-8.5,2,2,0,0,0,10.0,10.5,9.5,10.0,straight,13.0,9.5,yellow-green,deep,normal,normal,shorthair,rex III,red,bicolor,classic tabby,,False,False,False,True,False,0,0,,94.99,91.99,77.99,4.00,96.43,50.00
2013049,2022-12-28,Regional Champion Joshrex Daniel VY,Carolw  (#166418),0,150,22,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,grey-green,deep,normal,normal,longhair,rex III,blue,bicolor,spotted tabby,,False,False,False,False,False,1960,0,,99.99,99.99,99.99,0.00,99.99,50.00
2011461,2022-12-28,Grand Champion Joshrex Coalport VU,Carolw  (#166418),0,150,29,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,grey-green,deep,normal,normal,longhair,rex III,black,bicolor,,,False,False,False,False,False,680,0,,99.99,99.99,97.59,0.00,99.99,50.00
2008292,2022-12-28,Grand Champion Joshrex Alistair ST,Carolw  (#166418),0,150,43,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,red,,,point,False,False,False,False,False,540,0,,99.99,99.99,96.99,0.00,99.98,50.00
2008289,2022-12-28,National Champion Joshrex Arthur TS,Carolw  (#166418),0,200,43,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,red,,,point,False,False,False,False,False,6480,0,,99.99,99.99,99.99,0.00,99.99,50.00
2011456,2022-12-28,National Champion Joshrex Charles WV,Carolw  (#166418),0,250,29,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,grey-green,deep,normal,normal,longhair,rex III,cream,bicolor,,,False,False,False,False,False,4540,0,,99.99,99.99,99.99,0.00,99.99,50.00
2006967,2022-12-28,Grand National Champion Joshrex Zanzibar RT,Carolw  (#166418),0,250,50,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,blue,deep,normal,normal,longhair,rex III,seal,,,point,False,False,False,False,False,8030,0,,99.99,99.99,99.99,0.00,99.99,50.00
2004852,2022-12-28,Grand National Champion Joshrex Yeti RR,Carolw  (#166418),0,300,57,male,Joshrex,8,34.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,2,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,aqua,deep,normal,normal,longhair,rex III,red,bicolor,,,False,False,False,False,False,10820,0,,99.99,99.99,99.99,0.00,99.99,50.00
2012884,2022-12-28,OS Brooks,Blue O’Sean 2 (#221737),0,10,22,male,Apollo Sunrise,9,34.5,-4.0,-6.5,0.5,-4.5,-4.5,-9.5,2,2,0,0,1,8.0,10.5,12.5,11.5,folded,14.5,8.5,bronze,deep,normal,short (Munchkin),longhair,LaPerm rex II rex III satin,red,,mackerel tabby,,False,True,True,False,False,0,0,,99.99,99.99,68.79,26.40,99.84,50.00
2012885,2022-12-28,OS Bennett,Blue O’Sean 2 (#221737),0,10,22,male,Apollo Sunrise,9,34.5,-4.0,-6.5,0.5,-4.5,-4.5,-9.5,2,2,0,0,1,8.0,10.5,12.5,11.5,folded,14.5,8.5,bronze,deep,normal,short (Munchkin),shorthair,rex III,black,mitted,mackerel tabby,,False,True,True,False,False,0,0,,99.99,99.99,72.69,54.20,90.59,50.00
2012887,2022-12-28,OS Blake,Blue O’Sean 2 (#221737),0,10,22,male,Apollo Sunrise,9,34.5,-4.0,-6.5,0.5,-4.5,-4.5,-9.5,2,2,0,0,1,8.0,10.5,12.5,11.5,folded,14.5,8.5,bronze,deep,normal,short (Munchkin),shorthair,LaPerm rex II rex III,cinnamon,,spotted tabby,,False,True,True,False,False,0,0,,99.99,99.99,77.00,30.00,94.29,50.00
2012876,2022-12-28,OS Benjamin,Blue O’Sean 2 (#221737),0,10,22,male,Apollo Sunrise,9,34.5,-4.0,-6.5,0.5,-4.5,-4.5,-9.5,2,2,0,0,1,8.0,10.5,12.5,11.5,folded,14.5,8.5,bronze,deep,normal,short (Munchkin),shorthair,LaPerm rex II rex III satin,black,,mackerel tabby,,False,True,True,False,False,0,0,,99.99,99.99,40.70,53.40,99.84,50.00
2009952,2022-12-28,#2009952 3ex,InuSessgurl  (#87898),0,50,36,male,Noctua,9,34.5,3.5,-7.0,-0.5,-8.0,-8.5,-2.0,2,2,0,0,1,15.5,10.0,11.5,8.0,curled,10.5,16.0,aqua,deep,normal,short (Munchkin),longhair,,cinnamon,bicolor,,,False,True,True,False,True,0,0,,99.99,93.49,0.00,87.00,99.64,50.00
2005611,2022-12-28,#Alicocay need 12 body/8 nose/4 eyes,Athenaeum Cattery - RagaMuffins and Ragdolls (#166492),50,0,55,male,mixed breed,9,34.5,-3.5,-2.5,-5.0,-4.5,-6.5,-7.5,2,2,0,1,0,8.5,14.5,7.0,10.5,straight,12.5,10.5,green,deep,short (bobtail),normal,longhair,,blue,bicolor,,,False,False,False,False,True,0,0,,94.99,4.99,59.99,53.00,99.86,63.00
2010079,2022-12-28,#2010079 sell,Love Shines Sales and Other Projects (#178998),1,0,36,male,mixed breed,7,35.0,3.0,-10.0,0.5,-6.5,-7.5,-5.5,2,0,0,0,0,15.0,7.0,12.5,9.5,curled,11.5,12.5,yellow-green,deep,normal,normal,shorthair,,red,harlequin,ticked tabby,,False,False,False,True,False,0,0,,74.99,98.99,3.00,72.00,89.80,50.00
2004555,2022-12-28,#2004555 Pocket Cat,katiegoesmew - Weird Ones (#123803),50,100,58,male,mixed breed,7,35.0,-1.5,-9.5,-3.5,-4.0,-8.5,-5.0,3,0,0,0,0,10.5,7.5,8.5,11.0,straight,10.5,13.0,green,medium,normal,normal,shorthair,,lilac,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,99.99,99.99,0.00,86.00,98.62,50.00
2004326,2022-12-28,#2004326,roberts (#100336),50,0,60,male,mixed breed,7,35.0,-4.5,-8.5,-3.5,-3.5,-6.0,-7.0,2,0,0,0,0,7.5,8.5,8.5,11.5,straight,13.0,11.0,aqua,deep,normal,normal,shorthair,,red,bicolor,,,False,True,True,False,True,0,0,,94.99,64.12,0.00,49.00,93.59,50.00
2016328,2022-12-28,#2016328,Pleasantli ~ WildSpots Cattery (#157877),1,0,55,male,mixed breed,8,35.0,0.0,-10.5,0.5,-3.0,-10.5,-4.5,3,2,0,1,0,12.0,6.5,12.5,13.0,curled,8.5,13.5,yellow,medium,none (tailless),normal,longhair,,white,,,,False,False,False,False,False,0,0,,69.99,88.00,41.00,56.00,55.00,46.00
2003999,2022-12-28,Clouded,KN1GHTH4WKS (#269671),0,5,62,male,American Longhair,8,35.0,-3.0,-3.5,-3.5,-4.5,-6.0,-9.5,3,2,0,0,0,9.0,13.5,8.5,10.5,straight,13.0,8.5,aqua,medium,normal,normal,longhair,,lilac,bicolor,mackerel tabby,,False,False,False,True,False,0,0,,9.99,10.99,59.99,21.00,99.86,63.00
2013601,2022-12-28,Stray Wingswalker of Esja,Esja (#39588),500,100,42,male,mixed breed,8,35.0,-4.5,-5.5,4.0,-5.0,-10.5,-2.5,2,0,0,0,1,7.5,11.5,16.0,10.0,straight,8.5,15.5,green,deep,normal,short (Munchkin),shorthair,,red,bicolor,spotted tabby,,False,False,False,True,False,0,0,,99.99,99.99,98.00,42.00,54.80,50.00
2015671,2022-12-28,#2015671 Nanokitty 1ex LaPerm,Pizza_Kitties - Sales (#88179),50,0,8,male,mixed breed,9,35.0,-1.0,-10.0,0.5,-4.0,-7.0,-7.5,2,2,0,0,1,11.0,7.0,12.5,11.0,straight,12.0,10.5,green,deep,normal,short (Munchkin),shorthair,LaPerm rex III wirehair,black,mitted,ticked tabby,,False,False,False,True,False,0,0,,99.99,98.99,8.00,77.00,68.93,50.00
2006322,2022-12-28,#2006322 Oriental Stage Dragon/Stage Dragon,katiegoesmew - Weird Ones (#123803),50,100,51,male,mixed breed,7,35.5,-1.5,-9.5,-4.5,-3.5,-9.0,-5.5,2,0,0,0,0,10.5,7.5,7.5,11.5,straight,10.0,12.5,grey-green,deep,normal,normal,shorthair,,chocolate,bicolor,mackerel tabby,,False,False,False,False,False,0,0,,99.99,99.99,0.00,56.00,95.66,50.00
2011459,2022-12-28,Joshrex Charlie VU 6ex,Carolw  (#166418),0,100,29,male,Joshrex,8,35.5,-3.5,-3.5,-3.5,-4.5,-6.5,-9.0,3,2,0,0,0,8.5,13.5,8.5,10.5,straight,12.5,9.0,aqua,medium,normal,normal,longhair,rex III,sable,bicolor,,,False,False,False,False,False,0,0,,99.99,99.99,98.00,0.00,99.99,50.00
2006320,2022-12-28,#2006320 Oriental Stage Dragon/Stage Dragon,katiegoesmew - Weird Ones (#123803),50,100,51,male,mixed breed,7,36.0,-1.0,-10.0,-4.5,-3.5,-9.0,-5.0,3,0,0,0,0,11.0,7.0,7.5,11.5,straight,10.0,13.0,bronze,pale,normal,normal,shorthair,,chocolate,bicolor,mackerel tabby,,False,True,False,False,False,0,0,,99.99,99.99,0.00,71.00,95.66,50.00
2011565,2022-12-28,"# [8.86 Ch, 3, 5] Sonic",Kittystix2 (#268834),0,0,29,male,mixed breed,8,36.0,-1.0,-3.0,-5.0,-7.0,-7.0,-9.0,2,2,0,0,0,11.0,14.0,7.0,8.0,straight,12.0,9.0,aqua,deep,normal,normal,longhair,,cream,bicolor,classic tabby,,False,False,False,False,False,0,0,,99.99,93.49,99.59,3.30,99.99,50.00
2011721,2022-12-28,|EO| Shiva Ai Marc,|EO|²� Projects and Sales (#97607),50,0,28,male,mixed breed,8,36.0,-4.0,-4.5,-3.5,-4.0,-7.0,-9.0,2,2,0,0,0,8.0,12.5,8.5,11.0,straight,12.0,9.0,hazel,deep,normal,normal,longhair,rex III,red,,classic tabby,,False,False,False,False,False,0,0,,54.99,92.99,73.89,21.40,99.99,52.00
2011795,2022-12-28,#2011795,Chili<3 (#268222),80,0,28,male,mixed breed,8,36.0,-3.0,-4.0,-3.5,-5.5,-6.5,-9.5,2,2,0,0,0,9.0,13.0,8.5,9.5,straight,12.5,8.5,blue,deep,normal,normal,longhair,,blue,van,spotted tabby,point,False,False,False,True,False,0,0,,14.99,13.99,0.00,13.50,99.99,60.00
2007627,2022-12-28,Conash,Artemis'  Siberians (#221619),100,0,46,male,mixed breed,8,36.0,-1.0,-9.5,-3.5,-4.5,-5.0,-7.5,3,2,0,0,0,11.0,7.5,8.5,11.5,folded,14.0,10.5,hazel,pale,normal,normal,shorthair,LaPerm,black,,spotted tabby,,False,True,False,False,False,0,0,,94.99,99.99,86.99,60.00,89.59,50.00
2003997,2022-12-28,#Benson Grey's Kitchen Terra Cotta 5x,Benson Grey Cattery - American Shorthair/Longhair (#166496),1000,0,62,male,American Longhair,8,36.0,-4.5,-3.5,-4.0,-5.0,-6.0,-9.0,2,2,0,0,0,7.5,13.5,8.0,10.0,straight,13.0,9.0,grey-green,deep,normal,normal,longhair,,cream,bicolor,mackerel tabby,,False,False,False,True,False,0,0,,94.99,5.99,58.19,19.00,87.25,63.00
2006696,2022-12-28,#2006696 1ex,Pizza_Kitties - Sales (#88179),1000,0,50,male,Noctua,9,36.0,3.5,-6.5,0.5,-7.5,-8.5,-3.5,3,2,0,0,1,15.5,10.5,12.5,8.5,folded,10.5,14.5,green,medium,normal,short (Munchkin),longhair,satin,black,van,,,False,False,False,False,True,0,0,,99.99,84.99,0.00,75.00,63.51,50.00
2016632,2022-12-28,﴾Chant﴿ Ice Fred Bellino {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,36,male,mixed breed,6,36.5,0.0,-6.0,3.5,-7.0,-7.5,-10.5,2,0,0,0,0,12.0,11.0,15.5,8.0,straight,11.5,7.5,blue,deep,normal,normal,shorthair,,natural,bicolor,ticked tabby,mink,False,False,False,False,False,0,0,,99.99,99.99,61.00,40.00,24.96,47.00
2016675,2022-12-28,﴾Chant﴿ Toby Fred {Stray},Chant’s ℂ✩ Neverending Studio Projects (#19181),1,0,39,male,mixed breed,8,36.5,-3.0,-8.5,0.5,-7.0,-4.0,-8.5,3,2,0,0,0,9.0,8.5,12.5,8.0,straight,15.0,9.5,grey-brown,pale,normal,normal,shorthair,wirehair,black,,mackerel tabby,,False,False,False,False,False,0,0,,99.99,99.99,66.00,66.00,48.96,44.00
2011452,2022-12-28,Joshrex Curious UD A 4ex,Carolw  (#166418),0,100,29,male,Alicocay,8,36.5,-3.5,-5.0,-3.5,-4.5,-7.0,-9.0,2,2,0,0,0,8.5,12.0,8.5,10.5,straight,12.0,9.0,hazel,deep,normal,normal,longhair,rex III,red,bicolor,,,False,False,False,False,False,0,0,,99.99,99.99,98.00,0.00,99.99,50.00
2006697,2022-12-28,#2006697 2ex,Pizza_Kitties - Sales (#88179),1000,0,50,male,Noctua,9,36.5,3.0,-6.5,1.0,-8.0,-8.5,-3.5,3,2,0,0,1,15.0,10.5,13.0,8.0,folded,10.5,14.5,green,medium,normal,short (Munchkin),longhair,satin,chocolate,van,,,False,False,False,False,True,0,0,,99.99,92.99,0.00,80.00,66.51,50.00
2015640,2022-12-28,#2015640 Weird Ones,katiegoesmeow - Weird Ones (#146018),50,0,9,male,mixed breed,7,37.0,-3.0,-8.0,-2.5,-4.5,-9.0,-8.0,2,0,0,0,0,9.0,9.0,9.5,10.5,straight,10.0,10.0,orange,deep,normal,normal,shorthair,,black,,ticked tabby,,False,False,False,False,False,0,0,,99.99,99.99,0.00,62.00,89.93,50.00
